phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,DestinationIsIpv6,EventType,ImageLoaded,Signature,SignatureStatus,Signed,SourceIsIpv6,SourcePortName
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,346,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.210243+00:00,2026-07-01 09:35:45.210+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:35:45.209,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\logs\Common\OneDriveLauncher-2026-07-01.0735.3032.2.aodl,2026-07-01 07:35:45.209,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,347,7,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.210779+00:00,2026-07-01 09:35:45.210+02:00,4,7,0,0x8000000000000000,-,2026-07-01 07:35:45.209,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,26.106.0603.0003,TelemetryExtensions Library,Microsoft OneDrive,Microsoft Corporation,FileSyncTelemetryExtensions.dll,,,labwin\jjstestal,,,,,"SHA256=585EB7C84F907B644879CF41E71B60E0513C04023DD835BF590B38AE80262F8C,IMPHASH=064F9EB3AB5AA76060EB9805D8BBDF39",,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\FileSyncTelemetryExtensions.dll,Microsoft Corporation,Valid,true,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,348,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:48.883154+00:00,2026-07-01 09:35:48.883+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:48.880,{55857b6a-c354-6a44-6901-000000000c00},1064,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26050.15-0\MpCmdRun.exe,4.18.26050.15 (b7ae6fb185fe12f8ad81cb6d4ade5982e03d0a61),Microsoft Malware Protection Command Line Utility,Microsoft® Windows® Operating System,Microsoft Corporation,MpCmdRun.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26050.15-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges",C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=1D072359717FDDDA3533ABC1D88186F32A028E6AB5ECDA3D3FEEAD5C49C88749,IMPHASH=07D5AAC3D71DED3E92B47F4A9E3DDDFD",{00000000-0000-0000-0000-000000000000},3468,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,349,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:48.888885+00:00,2026-07-01 09:35:48.888+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:48.886,{55857b6a-c354-6a44-6a01-000000000c00},4376,C:\Windows\System32\conhost.exe,10.0.26100.8521 (WinBuild.160101.0800),Console Window Host,Microsoft® Windows® Operating System,Microsoft Corporation,CONHOST.EXE,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,C:\WINDOWS,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=A93CBB36B9C02364BE6A72817174C46F94B66715549F279C6592ED659D237911,IMPHASH=D5AC805663F5B0C1826ED50248F028B9",{55857b6a-c354-6a44-6901-000000000c00},1064,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26050.15-0\MpCmdRun.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26050.15-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges",NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,350,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:48.930023+00:00,2026-07-01 09:35:48.930+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:48.928,{55857b6a-c354-6a44-6b01-000000000c00},12632,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26050.15-0\MpCmdRun.exe,4.18.26050.15 (b7ae6fb185fe12f8ad81cb6d4ade5982e03d0a61),Microsoft Malware Protection Command Line Utility,Microsoft® Windows® Operating System,Microsoft Corporation,MpCmdRun.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26050.15-0\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -UnmanagedUpdate",C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=1D072359717FDDDA3533ABC1D88186F32A028E6AB5ECDA3D3FEEAD5C49C88749,IMPHASH=07D5AAC3D71DED3E92B47F4A9E3DDDFD",{00000000-0000-0000-0000-000000000000},3468,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,351,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:48.932716+00:00,2026-07-01 09:35:48.932+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:48.931,{55857b6a-c354-6a44-6c01-000000000c00},15784,C:\Windows\System32\conhost.exe,10.0.26100.8521 (WinBuild.160101.0800),Console Window Host,Microsoft® Windows® Operating System,Microsoft Corporation,CONHOST.EXE,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,C:\WINDOWS,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=A93CBB36B9C02364BE6A72817174C46F94B66715549F279C6592ED659D237911,IMPHASH=D5AC805663F5B0C1826ED50248F028B9",{55857b6a-c354-6a44-6b01-000000000c00},12632,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26050.15-0\MpCmdRun.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26050.15-0\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -UnmanagedUpdate",NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,352,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:48.986712+00:00,2026-07-01 09:35:48.986+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:48.985,{55857b6a-c354-6a44-6d01-000000000c00},5700,C:\Windows\System32\wbem\WmiPrvSE.exe,10.0.26100.8521 (WinBuild.160101.0800),WMI Provider Host,Microsoft® Windows® Operating System,Microsoft Corporation,Wmiprvse.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,C:\WINDOWS\system32\,NT AUTHORITY\Servicio de red,{55857b6a-c0f5-6a44-e403-000000000000},0x00000000000003e4,0,System,"SHA256=6A94D40BF022871C2C91EF67B60CCF42814447FC6090C96509A8EE94A11C5212,IMPHASH=9B12E09D30AA8E8200298E4737C9F1FC",{00000000-0000-0000-0000-000000000000},520,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,353,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:52.116541+00:00,2026-07-01 09:35:52.116+02:00,4,22,0,0x8000000000000000,-,2026-07-01 07:35:48.626,{55857b6a-c111-6a44-d900-000000000c00},14124,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,fe2cr.update.microsoft.com,0,type: 5 fe2cr.update.msft.com.trafficmanager.net;2603:1030:40c:f::7f0;2603:1030:c06:18::373;::ffff:134.33.4.19;::ffff:134.33.185.97;,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,354,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:52.116594+00:00,2026-07-01 09:35:52.116+02:00,4,22,0,0x8000000000000000,-,2026-07-01 07:35:50.014,{55857b6a-c111-6a44-d900-000000000c00},14124,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,download.windowsupdate.com,0,type: 5 download.windowsupdate.com.delivery.microsoft.com;type: 5 wu-f-net.trafficmanager.net;type: 5 download.windowsupdate.com.edgesuite.net;type: 5 a767.dspw65.akamai.net;2001:1498:1:d::5ff:916a;::ffff:81.45.24.4;::ffff:81.45.24.34;::ffff:81.45.24.2;::ffff:81.45.24.37;::ffff:81.45.24.53;::ffff:81.45.24.21;,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,355,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:52.245201+00:00,2026-07-01 09:35:52.245+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:35:48.383,{55857b6a-c111-6a44-d900-000000000c00},14124,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,tcp,True,10.0.2.15,labwin.XCORP.almendralejo.es,52330,134.33.4.19,-,443,https,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,356,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:52.245211+00:00,2026-07-01 09:35:52.245+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:35:49.561,{55857b6a-c0f5-6a44-2d00-000000000c00},2264,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,53301,10.100.16.82,volantis.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,357,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:53.272423+00:00,2026-07-01 09:35:53.272+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:35:49.633,{55857b6a-c111-6a44-d900-000000000c00},14124,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,tcp,True,10.0.2.15,labwin.XCORP.almendralejo.es,52331,81.45.24.4,4.red-81-45-24.staticip.rima-tde.net,80,http,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,358,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:54.005054+00:00,2026-07-01 09:35:54.005+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:54.002,{55857b6a-c35a-6a44-6e01-000000000c00},3932,C:\Windows\System32\taskhostw.exe,10.0.26100.8328 (WinBuild.160101.0800),Host Process for Windows Tasks,Microsoft® Windows® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe -RegisterDevice -ProtectionStateChanged -FreeNetworkOnly,C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=EA8D441DF237FB3D3B7A27A95FDE186E19C94D58A618F5C29ED5FC13CB155E96,IMPHASH=2196268E7A2880E3ADC74481297D0C4B",{00000000-0000-0000-0000-000000000000},1544,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,359,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:54.059191+00:00,2026-07-01 09:35:54.059+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:54.057,{55857b6a-c35a-6a44-6f01-000000000c00},11648,C:\Windows\System32\SecurityHealth\10.0.29554.1001-0\SecurityHealthHost.exe,10.0.29554.1001 (WinBuild.160101.0800),Windows Security Health Host,Microsoft® Windows® Operating System,Microsoft Corporation,SecurityHealthHost.exe,\\?\C:\Windows\System32\SecurityHealth\10.0.29554.1001-0\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding,C:\WINDOWS\system32\,labwin\jjstestal,{55857b6a-c0f8-6a44-b504-060000000000},0x00000000000604b5,1,Medium,"SHA256=C9FB3DAFB6B99270E7A60F27FA0CA98350C2916122C52EECC954F8217D73489E,IMPHASH=39FDBDB91931E454955C00A202FA0A33",{00000000-0000-0000-0000-000000000000},520,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,360,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:54.087866+00:00,2026-07-01 09:35:54.087+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:54.087,{55857b6a-c35a-6a44-6f01-000000000c00},11648,C:\Windows\System32\SecurityHealth\10.0.29554.1001-0\SecurityHealthHost.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,361,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:54.088877+00:00,2026-07-01 09:35:54.088+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:54.088,{55857b6a-c35a-6a44-7001-000000000c00},9088,C:\Windows\System32\SecurityHealth\10.0.29554.1001-0\SecurityHealthHost.exe,10.0.29554.1001 (WinBuild.160101.0800),Windows Security Health Host,Microsoft® Windows® Operating System,Microsoft Corporation,SecurityHealthHost.exe,\\?\C:\Windows\System32\SecurityHealth\10.0.29554.1001-0\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding,C:\WINDOWS\system32\,labwin\jjstestal,{55857b6a-c0f8-6a44-b504-060000000000},0x00000000000604b5,1,Medium,"SHA256=C9FB3DAFB6B99270E7A60F27FA0CA98350C2916122C52EECC954F8217D73489E,IMPHASH=39FDBDB91931E454955C00A202FA0A33",{00000000-0000-0000-0000-000000000000},520,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,362,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:54.099373+00:00,2026-07-01 09:35:54.099+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:54.098,{55857b6a-c35a-6a44-7101-000000000c00},10548,C:\Windows\System32\svchost.exe,10.0.26100.8521 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\WINDOWS\system32\svchost.exe -k GPSvcGroup,C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=2178F1915F740CCE64040107CD489E9E1FF828A7EA29CD706BC46BA0FBAA69C4,IMPHASH=DE43BD45CC98C143357416C7519ECCFD",{00000000-0000-0000-0000-000000000000},928,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,363,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:54.106621+00:00,2026-07-01 09:35:54.106+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:54.106,{55857b6a-c35a-6a44-7001-000000000c00},9088,C:\Windows\System32\SecurityHealth\10.0.29554.1001-0\SecurityHealthHost.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,364,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:54.141235+00:00,2026-07-01 09:35:54.141+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:54.139,{55857b6a-c35a-6a44-6e01-000000000c00},3932,C:\Windows\System32\taskhostw.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,365,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:54.303122+00:00,2026-07-01 09:35:54.303+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:35:51.255,{55857b6a-c0f5-6a44-2d00-000000000c00},2264,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,52911,10.100.16.82,volantis.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,366,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:55.137062+00:00,2026-07-01 09:35:55.137+02:00,4,22,0,0x8000000000000000,-,2026-07-01 07:35:51.653,{55857b6a-c0f6-6a44-4400-000000000c00},3444,C:\Windows\Sysmon64.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,19.4.33.134.in-addr.arpa.,9003,-,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,367,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:55.137072+00:00,2026-07-01 09:35:55.137+02:00,4,22,0,0x8000000000000000,-,2026-07-01 07:35:52.646,{55857b6a-c0f6-6a44-4400-000000000c00},3444,C:\Windows\Sysmon64.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,4.24.45.81.in-addr.arpa.,0,type: 12 4.red-81-45-24.staticip.rima-tde.net;,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,368,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:55.250759+00:00,2026-07-01 09:35:55.250+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:55.249,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,369,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:55.326546+00:00,2026-07-01 09:35:55.326+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:35:52.234,{55857b6a-c0f5-6a44-2d00-000000000c00},2264,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,64283,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,370,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:56.055374+00:00,2026-07-01 09:35:56.055+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:56.053,{55857b6a-c35c-6a44-7201-000000000c00},4068,C:\Windows\System32\svchost.exe,10.0.26100.8521 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc,C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=2178F1915F740CCE64040107CD489E9E1FF828A7EA29CD706BC46BA0FBAA69C4,IMPHASH=DE43BD45CC98C143357416C7519ECCFD",{00000000-0000-0000-0000-000000000000},928,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,371,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:56.368423+00:00,2026-07-01 09:35:56.368+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:35:52.253,{55857b6a-c0f5-6a44-2d00-000000000c00},2264,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,False,10.0.2.15,labwin.XCORP.almendralejo.es,64283,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,372,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:57.406189+00:00,2026-07-01 09:35:57.406+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:35:55.243,{55857b6a-c0f5-6a44-2d00-000000000c00},2264,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,65092,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,373,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:57.630472+00:00,2026-07-01 09:35:57.630+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:57.628,{55857b6a-c35d-6a44-7301-000000000c00},5380,C:\Program Files\Sublime Text\sublime_text.exe,4200,Sublime Text,Sublime Text,Sublime HQ Pty Ltd,sublime_text.exe,"""C:\Program Files\Sublime Text\sublime_text.exe"" ",C:\Program Files\Sublime Text\,labwin\jjstestal,{55857b6a-c0f8-6a44-b504-060000000000},0x00000000000604b5,1,Medium,"SHA256=67D363DC7A54808624C1D0E4837EE5258974D338D1117738046A5A823AB4C16A,IMPHASH=85A44F977745F887166839F2F54B47A8",{55857b6a-c0f8-6a44-7200-000000000c00},4596,C:\Windows\explorer.exe,C:\WINDOWS\Explorer.EXE,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,374,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:57.668570+00:00,2026-07-01 09:35:57.668+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:57.667,{55857b6a-c35d-6a44-7401-000000000c00},16156,C:\Program Files\Sublime Text\crash_handler.exe,-,-,-,-,-,"""C:\Program Files\Sublime Text\crash_handler.exe"" --no-rate-limit ""--database=C:\Users\jjstestal\AppData\Local\Sublime Text\Crash Reports"" ""--metrics-dir=C:\Users\jjstestal\AppData\Local\Sublime Text\Crash Reports"" --url=https://crash-server.sublimehq.com/api/upload --annotation=hash=9153973254676204383 --annotation=ident=sublime_text_4200 --initial-client-data=0x324,0x328,0x32c,0x300,0x330,0x7ff7837f4738,0x7ff7837f4744,0x7ff7837f4750",C:\Program Files\Sublime Text\,labwin\jjstestal,{55857b6a-c0f8-6a44-b504-060000000000},0x00000000000604b5,1,Medium,"SHA256=DE1DFC90CE53F10FB3019D1ADD63BE4859BD113A5B96551BBD7A58BC8297EE95,IMPHASH=BBD6184E0CAA6C17C7C1B74082B954C0",{55857b6a-c35d-6a44-7301-000000000c00},5380,C:\Program Files\Sublime Text\sublime_text.exe,"""C:\Program Files\Sublime Text\sublime_text.exe"" ",labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,375,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:57.949789+00:00,2026-07-01 09:35:57.949+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:57.946,{55857b6a-c35d-6a44-7501-000000000c00},7268,C:\Program Files\Sublime Text\plugin_host-3.3.exe,-,-,-,-,-,"""/C/Program Files/Sublime Text/plugin_host-3.3.exe"" 5380 ""/C/Program Files/Sublime Text/sublime_text.exe"" \\.\pipe\crashpad_5380_WSDLNIRFOUSNKTFP ""/C/Users/jjstestal/AppData/Roaming/Sublime Text"" ""/C/Users/jjstestal/AppData/Local/Sublime Text"" ""/C/Program Files/Sublime Text/Packages""",C:\Program Files\Sublime Text\,labwin\jjstestal,{55857b6a-c0f8-6a44-b504-060000000000},0x00000000000604b5,1,Medium,"SHA256=BAF868A203BD3BBF10938859C93C589E54BB19EF4551BE4B12FF1E68E8ECEC4D,IMPHASH=96D5EE7B29662884E4B5916653D25C50",{55857b6a-c35d-6a44-7301-000000000c00},5380,C:\Program Files\Sublime Text\sublime_text.exe,"""C:\Program Files\Sublime Text\sublime_text.exe"" ",labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,376,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:57.951967+00:00,2026-07-01 09:35:57.951+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:57.950,{55857b6a-c35d-6a44-7601-000000000c00},9108,C:\Program Files\Sublime Text\plugin_host-3.8.exe,-,-,-,-,-,"""/C/Program Files/Sublime Text/plugin_host-3.8.exe"" 5380 ""/C/Program Files/Sublime Text/sublime_text.exe"" \\.\pipe\crashpad_5380_WSDLNIRFOUSNKTFP false ""/C/Users/jjstestal/AppData/Roaming/Sublime Text"" ""/C/Users/jjstestal/AppData/Local/Sublime Text"" ""/C/Program Files/Sublime Text/Packages""",C:\Program Files\Sublime Text\,labwin\jjstestal,{55857b6a-c0f8-6a44-b504-060000000000},0x00000000000604b5,1,Medium,"SHA256=8E4AE4E11EBD0BD4F4D10184AE25C0C2451AA7DB31BBD1B48C3E307D12133590,IMPHASH=D0AFDAD95FCD25C3A8FDAC0C2A2C091B",{55857b6a-c35d-6a44-7301-000000000c00},5380,C:\Program Files\Sublime Text\sublime_text.exe,"""C:\Program Files\Sublime Text\sublime_text.exe"" ",labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,
